pub_doi,is_open,pub_year
10.1016/j.wace.2018.06.003,TRUE,2018
10.1139/as-2016-0009,TRUE,2018
10.3390/f12030368,TRUE,
10.5194/gmd-7-981-2014,TRUE,2014
10.5194/gmd-7-981-2014,TRUE,2014
10.5194/gmd-7-981-2014,TRUE,2014
10.1016/j.agee.2015.09.001,TRUE,2016
10.1371/journal.pone.0185591,TRUE,2017
10.5194/os-10-459-2014,TRUE,2014
10.3390/ijgi10040262,TRUE,
10.3390/su10020438,TRUE,2018
10.3390/su10020438,TRUE,2018
10.5194/bg-14-1333-2017,TRUE,2017
10.1080/19475705.2016.1155501,TRUE,2016
10.1080/19475705.2016.1155501,TRUE,2016
10.1080/19475705.2016.1155501,TRUE,2016
10.1080/19475705.2016.1155501,TRUE,2016
10.1002/joc.4705,TRUE,2017
10.1002/joc.4705,TRUE,2017
10.1002/joc.4705,TRUE,2017
10.5194/gmdd-5-683-2012,TRUE,2012
10.1016/j.ecolind.2019.105816,TRUE,
10.1002/hyp.11416,TRUE,2018
10.1111/j.1469-8137.2012.04269.x,TRUE,2012
10.1016/j.jag.2019.05.008,TRUE,2019
10.1016/j.jag.2019.05.008,TRUE,2019
10.1016/j.jag.2019.05.008,TRUE,2019
10.1016/j.jag.2019.05.008,TRUE,2019
10.1016/j.jag.2019.05.008,TRUE,2019
10.1016/j.jag.2019.05.008,TRUE,2019
10.1016/j.jag.2019.05.008,TRUE,2019
10.1016/j.jag.2019.05.008,TRUE,2019
10.5194/bg-14-2003-2017,TRUE,2016
10.1111/insr.12206,TRUE,
10.1371/journal.pone.0172705,TRUE,2017
10.3390/w10070932,TRUE,2018
10.3390/w10070932,TRUE,2018
10.3390/w10070932,TRUE,2018
10.5194/bg-14-2429-2017,TRUE,2017
10.1017/s0959270920000398,TRUE,
10.3390/ani11051208,TRUE,
10.3390/ani11051208,TRUE,
10.3390/ani11051208,TRUE,
10.1590/1678-4499.287,TRUE,
10.1016/j.quascirev.2005.03.005,TRUE,2005
10.1002/qj.3913,TRUE,2021
10.1007/s00376-016-6262-0,TRUE,2017
10.1080/01431161.2011.577105,TRUE,2012
10.5194/hess-16-2547-2012,TRUE,2012
10.1080/01431161.2019.1707902,TRUE,2020
10.1080/2150704x.2020.1842540,TRUE,
10.3390/rs11192316,TRUE,
10.3390/rs11192316,TRUE,
10.1080/2150704X.2018.1526425,TRUE,
10.1016/j.atmosenv.2020.117768,TRUE,
10.1016/j.atmosenv.2020.117768,TRUE,
10.1016/j.atmosenv.2020.117768,TRUE,
10.5194/isprs-archives-XLII-3-W6-535-2019,TRUE,2019
10.1177/0309133319851022,TRUE,2019
10.1007/978-1-4419-6749-7_22,TRUE,2010
10.1504/IJSAMI.2019.104628,TRUE,
10.1504/IJSAMI.2019.104628,TRUE,
10.1080/10106049.2020.1818853,TRUE,2001
10.1080/10106049.2020.1818853,TRUE,2001
10.1080/10106049.2020.1818853,TRUE,2001
10.1016/j.jaridenv.2018.01.005,TRUE,
10.1016/j.jaridenv.2018.01.005,TRUE,
10.3390/s20185423,TRUE,
10.1590/S0100-204X2018000100009,TRUE,
10.3390/rs70100512,TRUE,2015
10.1080/22797254.2020.1735264,TRUE,
10.1016/j.jag.2013.08.005,TRUE,2014
10.3390/f11020131,TRUE,
10.3390/f11020131,TRUE,
10.3390/f11020131,TRUE,
10.1007/s10584-019-02623-2,TRUE,
10.1016/j.cageo.2016.08.020,TRUE,
10.1016/j.cageo.2016.08.020,TRUE,
10.1029/2020EF001942,TRUE,
10.4995/raet.2021.15211,TRUE,2021
10.4995/raet.2021.15211,TRUE,2021
10.2166/wcc.2020.232,TRUE,
10.3390/rs9020132,TRUE,2017
10.3390/rs9020132,TRUE,2017
10.1007/s11852-015-0397-5,TRUE,2015
10.5194/acp-19-3939-2019,TRUE,2019
10.5194/acp-19-3939-2019,TRUE,2019
10.3390/f11060606,TRUE,2020
10.3390/rs11121475,TRUE,2019
10.1016/j.ecolind.2018.01.031,TRUE,
10.1080/01431161.2020.1823045,TRUE,
10.1109/JSTARS.2020.3029434,TRUE,
10.1109/JSTARS.2020.3029434,TRUE,
10.1007/s40333-017-0109-0,TRUE,2018
10.1016/j.jenvman.2021.112733,TRUE,
10.1016/j.jenvman.2021.112733,TRUE,
10.1007/s11356-020-12146-4,TRUE,
10.1016/j.scitotenv.2019.134585,TRUE,
10.1016/j.scitotenv.2019.134585,TRUE,
10.3390/rs12030530,TRUE,
10.3390/rs12030530,TRUE,
10.3390/rs12030530,TRUE,
10.3390/s19173687,TRUE,
10.3390/rs12071191,TRUE,
10.3390/land8020033,TRUE,
10.3390/land8020033,TRUE,
10.3390/land8020033,TRUE,
10.3390/land8020033,TRUE,
10.1038/s41598-019-45753-4,TRUE,2019
10.3390/rs12203282,TRUE,
10.3390/rs12203282,TRUE,
10.1016/j.jag.2015.07.001,TRUE,2016
10.3390/rs9010068,TRUE,2017
10.1109/Multi-Temp.2015.7245807,TRUE,2015
10.1007/s12524-016-0614-1,TRUE,2016
10.1007/s12524-016-0614-1,TRUE,2016
10.3390/rs13030442,TRUE,
10.3390/rs13030442,TRUE,
10.3390/rs13030442,TRUE,
10.1007/s11356-019-07216-1,TRUE,
10.3390/rs12244067,TRUE,
10.1016/j.scitotenv.2019.136336,TRUE,
10.1016/j.scitotenv.2019.136336,TRUE,
10.1016/j.landusepol.2019.104414,TRUE,
10.1029/2020ef001960,TRUE,2009
10.1029/2020ef001960,TRUE,2009
10.3390/rs11030328,TRUE,2019
10.1016/j.compag.2019.03.017,TRUE,
10.1016/j.compag.2019.03.017,TRUE,
10.1016/j.compag.2019.03.017,TRUE,
10.1016/j.compag.2020.105238,TRUE,
10.1016/j.compag.2020.105238,TRUE,
10.1016/j.compag.2020.105238,TRUE,
10.3390/rs12030429,TRUE,
10.1080/01431160701408378,TRUE,2008
10.1016/j.ecolind.2020.107033,TRUE,
10.1016/j.ecolind.2020.107033,TRUE,
10.3390/rs10091379,TRUE,2018
10.3390/rs13091800,TRUE,
10.1088/1748-9326/ab6785,TRUE,2020
10.1007/s11356-020-10769-1,TRUE,
10.1109/Jstars.2020.3035040,TRUE,
10.3390/s19061481,TRUE,
10.3390/s19061481,TRUE,
10.3390/s19061481,TRUE,
10.3390/s19061481,TRUE,
10.3390/rs70708883,TRUE,2015
10.3390/rs70708883,TRUE,2015
10.1016/j.agrformet.2017.05.020,TRUE,
10.1016/j.agrformet.2017.05.020,TRUE,
10.1016/j.agrformet.2017.05.020,TRUE,
10.3390/rs12010183,TRUE,
10.1088/1755-1315/20/1/012054,TRUE,2014
10.3390/s20041197,TRUE,
10.3390/s20041197,TRUE,
10.3390/ijerph18031132,TRUE,
10.5094/APR.2011.031,TRUE,
10.5094/APR.2011.031,TRUE,
10.3390/rs11121440,TRUE,
10.3390/rs11121440,TRUE,
10.3390/rs11121440,TRUE,
10.3390/rs11121440,TRUE,
10.1016/j.geothermics.2018.12.014,TRUE,2019
10.1016/j.isprsjprs.2020.10.017,TRUE,
10.1016/j.isprsjprs.2020.10.017,TRUE,
10.1007/978-981-33-4050-3_12,TRUE,
10.1016/j.jag.2012.11.005,TRUE,2013
10.1016/j.jenvman.2014.08.002,TRUE,
10.22146/ijg.33207,TRUE,2019
10.1080/07038992.2021.1922881,TRUE,
10.1080/17538947.2018.1523955,TRUE,2020
10.3390/ijgi10030193,TRUE,
10.3390/ijgi10030193,TRUE,
10.1016/j.agrformet.2015.09.010,TRUE,
10.1016/j.agrformet.2015.09.010,TRUE,
10.1016/j.agrformet.2015.09.010,TRUE,
10.1016/j.agrformet.2015.09.010,TRUE,
10.1016/j.jag.2016.06.016,TRUE,2016
10.1016/j.jag.2016.06.016,TRUE,2016
10.1016/j.agrformet.2016.06.004,TRUE,2016
10.1111/gcb.15335,TRUE,
10.5194/essd-11-1263-2019,TRUE,2019
10.5194/essd-11-1263-2019,TRUE,2019
10.1016/j.advwatres.2018.02.010,TRUE,2018
10.1175/1520-0469(1998)055<1170:msoslf>2.0.co,TRUE,
10.1175/1520-0469(1998)055<1170:msoslf>2.0.co,TRUE,
10.1175/1520-0469(1998)055<1170:msoslf>2.0.co,TRUE,
10.1175/1520-0469(1998)055<1170:msoslf>2.0.co,TRUE,
10.1175/1520-0469(1998)055<1170:msoslf>2.0.co,TRUE,
10.1175/1520-0469(1998)055<1170:msoslf>2.0.co,TRUE,
10.1175/1520-0469(1998)055<1170:msoslf>2.0.co,TRUE,
10.1175/1520-0469(1998)055<1170:msoslf>2.0.co,TRUE,
10.1175/1520-0469(1998)055<1170:msoslf>2.0.co,TRUE,
10.1175/1520-0469(1998)055<1170:msoslf>2.0.co,TRUE,
10.1175/1520-0469(1998)055<1170:msoslf>2.0.co,TRUE,
10.1175/1520-0469(1998)055<1170:msoslf>2.0.co,TRUE,
10.1088/1748-9326/11/9/095001,TRUE,2016
10.1002/joc.6110,TRUE,
10.1007/s12665-021-09457-1,TRUE,1980
10.1080/19475705.2013.845114,TRUE,2015
10.14456/ea.2019.37,TRUE,
10.1016/j.quaint.2020.10.032,TRUE,
10.5194/essd-13-1925-2021,TRUE,
10.5194/essd-13-1925-2021,TRUE,
10.5194/essd-13-1925-2021,TRUE,
10.1007/s11284-017-1497-5,TRUE,2017
10.1038/s41598-019-39942-4,TRUE,2019
10.3390/w13040471,TRUE,
10.5194/acp-21-9515-2021,TRUE,2021
10.1007/s12517-021-06971-1,TRUE,2014
10.1002/2017GL073740,TRUE,2017
10.1016/j.rse.2019.111270,TRUE,2019
10.1016/j.rse.2019.111270,TRUE,2019
10.1007/s11629-015-3649-9,TRUE,2016
10.1088/1748-9326/ab5f49,TRUE,2020
10.5194/acp-17-12081-2017,TRUE,2017
10.3390/rs9050497,TRUE,2017
10.1038/srep19124,TRUE,2016
10.5194/bg-11-7107-2014,TRUE,2013
10.1016/j.rse.2015.03.033,TRUE,2015
10.1002/joc.6170,TRUE,2019
10.5194/tc-14-1225-2020,TRUE,
10.5194/tc-14-1225-2020,TRUE,
10.1016/j.rse.2014.11.015,TRUE,2015
10.1016/j.rse.2014.11.015,TRUE,2015
10.1016/j.rse.2004.06.011,TRUE,2004
10.5194/bg-11-3739-2014,TRUE,2014
10.1080/15481603.2020.1798600,TRUE,
10.1007/978-3-319-67474-2_14,TRUE,2018
10.1016/j.advwatres.2019.103426,TRUE,
10.1016/j.advwatres.2019.103426,TRUE,
10.1016/j.advwatres.2019.103426,TRUE,
10.3390/ijgi8120547,TRUE,2019
10.1007/s10533-004-3544-x,TRUE,2005
10.1080/014311697219286,TRUE,1997
10.1080/014311697219286,TRUE,1997
10.1080/014311697219286,TRUE,1997
10.1080/014311697219286,TRUE,1997
10.1080/014311697219286,TRUE,1997
10.1080/10106049.2021.1920632,TRUE,2001
10.1016/j.rse.2021.112313,TRUE,
10.1016/j.rse.2021.112313,TRUE,
10.1016/j.rse.2021.112313,TRUE,
10.1016/j.rse.2021.112313,TRUE,
10.1016/j.rse.2021.112313,TRUE,
10.1016/j.rse.2021.112313,TRUE,
10.1016/j.rse.2021.112313,TRUE,
10.1016/j.rse.2021.112313,TRUE,
10.1016/j.rse.2021.112313,TRUE,
10.1016/j.rse.2021.112313,TRUE,
10.1016/j.rse.2021.112313,TRUE,
10.1016/j.rse.2021.112313,TRUE,
10.1016/j.rse.2021.112313,TRUE,
10.1016/j.ecoinf.2020.101149,TRUE,
10.5194/hess-21-3267-2017,TRUE,2017
10.1016/j.isprsjprs.2016.12.008,TRUE,
10.1016/j.isprsjprs.2016.12.008,TRUE,
10.1016/j.isprsjprs.2016.12.008,TRUE,
10.2136/vzj2012.0134,TRUE,2013
10.3390/rs12233940,TRUE,
10.3390/rs12233940,TRUE,
10.3390/rs12233940,TRUE,
10.3390/land10020155,TRUE,
10.1371/journal.pone.0201951,TRUE,2018
10.1371/journal.pone.0201951,TRUE,2018
10.1371/journal.pone.0050441,TRUE,2012
10.1016/j.ejrh.2019.100596,TRUE,2019
10.1016/j.ejrh.2019.100596,TRUE,2019
10.1016/j.ejrh.2019.100596,TRUE,2019
10.3390/rs13071240,TRUE,
10.1021/es302082p,TRUE,2012
10.1002/hyp.11358,TRUE,2017
10.1002/2017GL076933,TRUE,2018
10.1109/JSTARS.2020.3027347,TRUE,
10.1109/jstars.2020.3019046,TRUE,
10.1109/jstars.2020.3019046,TRUE,
10.1109/jstars.2020.3019046,TRUE,
10.3390/w10040427,TRUE,2018
10.1111/1365-2435.12536,TRUE,2016
10.1016/j.jag.2020.102087,TRUE,
10.1016/j.sajb.2017.05.025,TRUE,2017
10.5194/bg-10-2011-2013,TRUE,2012
10.1002/2016jd026278,TRUE,
10.1002/2016jd026278,TRUE,
10.1002/2016jd026278,TRUE,
10.1002/2016jd026278,TRUE,
10.5194/bg-13-341-2016,TRUE,2015
10.1007/s00382-009-0548-1,TRUE,2009
10.1016/j.gfs.2019.03.002,TRUE,
10.1016/j.gfs.2019.03.002,TRUE,
10.1029/2018wr024581,TRUE,
10.1175/JHM-D-14-0105.1,TRUE,2015
10.3389/feart.2020.00319,TRUE,2020
10.3389/feart.2020.00319,TRUE,2020
10.1111/gcb.13122,TRUE,2016
10.1080/07038992.2014.917581,TRUE,2014
10.1109/ICNSC.2014.6819702,TRUE,2014
10.3390/rs12244164,TRUE,
10.1007/s12665-020-8895-7,TRUE,2020
10.1029/2019JD031339,TRUE,2020
10.1029/2019JD031339,TRUE,2020
10.1080/16583655.2020.1741957,TRUE,
10.1109/JSTARS.2020.3020839,TRUE,
10.1080/10106049.2018.1489421,TRUE,2019
10.1080/10106049.2018.1489421,TRUE,2019
10.1016/j.jag.2014.09.005,TRUE,2015
10.1175/Jhm-D-20-0057.1,TRUE,
10.1175/Jhm-D-20-0057.1,TRUE,
10.1175/Jhm-D-20-0057.1,TRUE,
10.1016/j.jhydrol.2018.07.043,TRUE,2018
10.1657/1938-4246-45.1.119,TRUE,2013
10.1175/WAF-D-15-0163.1,TRUE,2017
10.1016/j.rse.2021.112349,TRUE,
10.1016/j.rse.2021.112349,TRUE,
10.1016/j.rse.2021.112349,TRUE,
10.1016/j.rse.2021.112349,TRUE,
10.3390/rs13040565,TRUE,
10.3390/rs13040565,TRUE,
10.3390/rs13040565,TRUE,
10.3390/rs13040565,TRUE,
10.3390/rs13040565,TRUE,
10.3390/rs13040565,TRUE,
10.3390/rs13040565,TRUE,
10.3390/rs13040565,TRUE,
10.1016/j.scitotenv.2019.02.249,TRUE,
10.3390/rs70505534,TRUE,2015
10.3390/rs70505534,TRUE,2015
10.3390/rs70505534,TRUE,2015
10.15201/hungeobull.68.2.3,TRUE,
10.15201/hungeobull.68.2.3,TRUE,
10.1088/1748-9326/8/4/044039,TRUE,2013
10.1111/fwb.12906,TRUE,2017
10.1111/fwb.12906,TRUE,2017
10.1126/sciadv.aat1869,TRUE,2018
10.1126/sciadv.aat1869,TRUE,2018
10.1126/sciadv.aat1869,TRUE,2018
10.1126/sciadv.aat1869,TRUE,2018
10.1021/acs.est.9b01445,TRUE,2019
10.1016/j.jaridenv.2019.01.019,TRUE,
10.3390/rs12244138,TRUE,
10.21046/2070-7401-2020-17-4-179-194,TRUE,
10.1080/01431161.2019.1697008,TRUE,2020
10.3390/rs70911163,TRUE,2015
10.1080/01431161.2015.1007252,TRUE,2015
10.1080/15230430.2019.1650542,TRUE,2019
10.1080/15230430.2019.1650542,TRUE,2019
10.1016/j.jtrangeo.2020.102929,TRUE,
10.1016/j.rse.2018.11.041,TRUE,2019
10.1016/j.rse.2018.11.041,TRUE,2019
10.1038/sdata.2015.73,TRUE,2015
10.3389/fenvs.2019.00129,TRUE,2019
10.3390/rs13101906,TRUE,
10.3390/rs13101906,TRUE,
10.1029/2020ef001618,TRUE,2008
10.1029/2020ef001618,TRUE,2008
10.1029/2020ef001618,TRUE,2008
10.1029/2020ef001618,TRUE,2008
10.1007/s00468-004-0381-4,TRUE,2004
10.1038/s41561-019-0299-5,TRUE,2019
10.1038/s41561-019-0299-5,TRUE,2019
10.1038/nclimate2253,TRUE,2014
10.1038/nclimate2253,TRUE,2014
10.1111/j.1365-2486.2007.01363.x,TRUE,2007
10.1111/gcb.12049,TRUE,2013
10.1890/1051-0761(2001)011[1395:NPPACA]2.0.CO,TRUE,
10.1890/1051-0761(2001)011[0371:NPPITF]2.0.CO,TRUE,
10.1890/1051-0761(2001)011[0371:NPPITF]2.0.CO,TRUE,
10.1890/1051-0761(2001)011[1194:NPPOUS]2.0.CO,TRUE,
10.1016/j.scitotenv.2018.12.331,TRUE,
10.1016/j.scitotenv.2018.12.331,TRUE,
10.3773/j.issn.1005-264x.2010.07.003,TRUE,2010
10.1590/01047760202026032730,TRUE,
10.3390/ijgi7110420,TRUE,2018
10.5194/acp-21-8255-2021,TRUE,2021
10.5194/acp-21-8255-2021,TRUE,2021
10.5194/acp-21-8255-2021,TRUE,2021
10.5194/acp-21-8255-2021,TRUE,2021
10.5194/acp-21-8255-2021,TRUE,2021
10.5194/acp-21-8255-2021,TRUE,2021
10.5194/acp-21-8255-2021,TRUE,2021
10.5194/acp-21-8255-2021,TRUE,2021
10.1016/j.oregeorev.2015.10.033,TRUE,2016
10.1016/j.fcr.2006.01.004,TRUE,2006
10.3390/rs11182136,TRUE,
10.3390/rs11182136,TRUE,
10.3390/rs11182136,TRUE,
10.1111/gcb.15376,TRUE,
10.1111/gcb.15376,TRUE,
10.3390/atmos10100568,TRUE,2019
10.3390/atmos10100568,TRUE,2019
10.3390/atmos10100568,TRUE,2019
10.3390/atmos10100568,TRUE,2019
10.1038/s41467-021-20994-y,TRUE,2021
10.1038/s41467-021-20994-y,TRUE,2021
10.1038/s41467-021-20994-y,TRUE,2021
10.1038/s41467-021-20994-y,TRUE,2021
10.1038/s41467-021-20994-y,TRUE,2021
10.5194/essd-12-1679-2020,TRUE,2020
10.1080/17538947.2020.1731619,TRUE,2020
10.1080/17538947.2020.1731619,TRUE,2020
10.1080/17538947.2020.1731619,TRUE,2020
10.3390/rs12172827,TRUE,
10.3390/ijgi10020059,TRUE,
10.1016/j.quascirev.2020.106606,TRUE,
10.5194/tc-13-693-2019,TRUE,2019
10.3390/rs11222663,TRUE,
10.3390/rs11222663,TRUE,
10.3390/rs12172707,TRUE,
10.3390/rs12172707,TRUE,
10.1029/2019ea000754,TRUE,
10.5194/acp-11-3333-2011,TRUE,2010
10.1016/j.ecohyd.2016.07.002,TRUE,2016
10.5194/amtd-5-8017-2012,TRUE,2012
10.5194/gmd-13-5707-2020,TRUE,2020
10.1016/j.jhydrol.2014.08.041,TRUE,2014
10.1007/s10021-005-0054-1,TRUE,2006
10.1002/joc.6634,TRUE,2020
10.1093/gji/ggz084,TRUE,2019
10.1007/s10533-015-0123-2,TRUE,2015
10.1088/1748-9326/10/1/014001,TRUE,2015
10.1029/2009GL041009,TRUE,2009
10.1002/ecm.1234,TRUE,2017
10.1029/2008gb003336,TRUE,2010
10.1029/2008gb003336,TRUE,2010
10.1029/2008gb003336,TRUE,2010
10.1111/gcb.13187,TRUE,2016
10.1890/03-5162,TRUE,2005
10.1016/j.jaridenv.2007.06.007,TRUE,2008
10.1016/j.jaridenv.2007.06.007,TRUE,2008
10.1590/18069657rbcs20160347,TRUE,2017
10.5194/bg-9-5007-2012,TRUE,2012
10.1016/j.wace.2021.100329,TRUE,
10.1016/j.wace.2021.100329,TRUE,
10.1016/j.wace.2021.100329,TRUE,
10.1016/j.wace.2021.100329,TRUE,
10.5194/isprs-annals-IV-4-243-2018,TRUE,2018
10.1029/2018jg004917,TRUE,
10.3390/rs12233889,TRUE,
10.3390/rs12233889,TRUE,
10.3390/rs9101065,TRUE,2017
10.1088/1748-9326/ab9692,TRUE,
10.1088/1748-9326/ab9692,TRUE,
10.1088/1748-9326/ab9692,TRUE,
10.1088/1748-9326/ab9692,TRUE,
10.1088/1748-9326/ab9692,TRUE,
10.1080/01431161.2018.1524603,TRUE,2019
10.1016/j.agrformet.2018.01.016,TRUE,2018
10.1109/JSTARS.2016.2522181,TRUE,2016
10.1029/2020WR028179,TRUE,2021
10.2151/jmsj.2012-A13,TRUE,2011
10.2151/jmsj.2012-A13,TRUE,2011
10.2151/jmsj.2012-A13,TRUE,2011
10.1029/2019JD030492,TRUE,2019
10.1002/ldr.2574,TRUE,2017
10.1175/EI-D-17-0032.1,TRUE,2018
10.1080/17477891.2019.1609406,TRUE,
10.1016/j.isprsjprs.2019.04.008,TRUE,
10.1016/j.isprsjprs.2019.04.008,TRUE,
10.1016/j.isprsjprs.2019.04.008,TRUE,
10.1016/j.isprsjprs.2019.04.008,TRUE,
10.1080/17538947.2020.1849438,TRUE,
10.3390/rs13050840,TRUE,
10.3390/rs13050840,TRUE,
10.1016/j.ecolmodel.2012.02.004,TRUE,2012
10.1016/j.ecolmodel.2012.02.004,TRUE,2012
10.1016/j.ecolmodel.2012.02.004,TRUE,2012
10.1016/j.ecolmodel.2012.02.004,TRUE,2012
10.1002/2016GL068191,TRUE,2016
10.1002/2016GL068191,TRUE,2016
10.1002/2016GL068191,TRUE,2016
10.1016/j.rse.2021.112474,TRUE,
10.1016/j.rse.2021.112474,TRUE,
10.1016/j.rse.2021.112474,TRUE,
10.1007/s10980-021-01262-2,TRUE,2021
10.5194/acp-19-14071-2019,TRUE,2019
10.5194/gmd-14-1821-2021,TRUE,2021
10.5194/gmd-14-1821-2021,TRUE,2021
10.3390/rs12233917,TRUE,
10.1175/JAMC-D-17-0278.1,TRUE,2018
10.1175/JAMC-D-17-0278.1,TRUE,2018
10.1016/j.atmosres.2020.105253,TRUE,
10.1016/j.atmosres.2020.105253,TRUE,
10.1016/j.atmosres.2020.105253,TRUE,
10.1016/j.atmosres.2020.105253,TRUE,
10.5194/gmd-14-521-2021,TRUE,2021
10.5194/gmd-14-521-2021,TRUE,2021
10.1007/978-4-431-54035-9_9,TRUE,2012
10.1007/978-4-431-54035-9_9,TRUE,2012
10.1016/j.aeolia.2014.02.002,TRUE,2014
10.1002/2014WR016509,TRUE,2015
10.1007/978-3-540-68027-7_12,TRUE,2007
10.1002/eap.1478,TRUE,2017
10.1007/s00442-013-2784-7,TRUE,2013
10183/171223,TRUE,
10183/171223,TRUE,
10183/171223,TRUE,
10183/171223,TRUE,
10183/171223,TRUE,
10183/171223,TRUE,
10183/171223,TRUE,
10183/171223,TRUE,
10183/171223,TRUE,
10183/171223,TRUE,
10183/171223,TRUE,
10183/171223,TRUE,
10183/171223,TRUE,
10.3390/rs11050477,TRUE,
10.3390/rs11050477,TRUE,
10.3390/rs71215820,TRUE,2015
10.3390/rs71215820,TRUE,2015
10.5194/acp-19-14233-2019,TRUE,2019
10.5194/acp-19-14233-2019,TRUE,2019
10.5194/acp-19-14233-2019,TRUE,2019
10.1016/j.jvolgeores.2019.03.016,TRUE,2019
10.1038/s41467-018-05028-4,TRUE,2018
10.1038/s41467-018-05028-4,TRUE,2018
10.5194/acp-21-2819-2021,TRUE,2021
10.5194/acp-21-2819-2021,TRUE,2021
10.5194/acp-21-2819-2021,TRUE,2021
10.5194/acp-21-2819-2021,TRUE,2021
10.5194/acp-21-2819-2021,TRUE,2021
10.5194/acp-21-2819-2021,TRUE,2021
10.1657/1523-0430(2004)036[0117:oeoiif]2.0.co,TRUE,
10.1002/2015JD023830,TRUE,2015
10.3390/rs9050425,TRUE,2017
10.5670/oceanog.2019.214,TRUE,2019
10.5670/oceanog.2019.214,TRUE,2019
10.1016/j.isprsjprs.2009.01.004,TRUE,
10.1016/j.quaint.2014.06.028,TRUE,2015
10.1088/1748-9326/ab9db2,TRUE,
10.1088/1748-9326/ab9db2,TRUE,
10.1088/1748-9326/ab9db2,TRUE,
10.1088/1748-9326/ab9db2,TRUE,
10.1088/1748-9326/ab6d39,TRUE,
10.1088/1748-9326/abcf78,TRUE,
10.1175/JHM-D-20-0129.1,TRUE,2021
10.1175/JHM-D-20-0129.1,TRUE,2021
10.1175/JHM-D-20-0129.1,TRUE,2021
10.1175/JHM-D-20-0129.1,TRUE,2021
10.1175/JHM-D-20-0129.1,TRUE,2021
10.1175/JHM-D-20-0129.1,TRUE,2021
10.1175/JHM-D-20-0129.1,TRUE,2021
10.1175/JHM-D-20-0129.1,TRUE,2021
10.3390/s150714981,TRUE,
10.1007/s10546-019-00460-5,TRUE,2019
10.1016/j.foreco.2017.03.003,TRUE,2017
10.1029/2019JD031288,TRUE,2019
10.1016/B978-0-12-391851-2.00029-5,TRUE,2013
10.1029/2012RG000389,TRUE,2012
10.3389/fmars.2019.00013,TRUE,2021
10.3389/fmars.2019.00013,TRUE,2021
10.3389/fmars.2019.00013,TRUE,2021
10.3389/fmars.2019.00013,TRUE,2021
10.3389/fmars.2019.00013,TRUE,2021
10.3389/fmars.2019.00013,TRUE,2021
10.5194/amt-12-2067-2019,TRUE,2019
10.5194/amt-12-2067-2019,TRUE,2019
10.1029/2020GL090216,TRUE,2020
10.1016/j.envsci.2010.08.009,TRUE,2010
10.1016/j.jag.2020.102258,TRUE,
10.1016/j.jag.2020.102258,TRUE,
10.1016/j.jag.2020.102258,TRUE,
10.1002/2016WR019233,TRUE,2016
10.5194/acp-15-8423-2015,TRUE,2015
10.1007/s00382-014-2185-6,TRUE,2014
10.1007/s00382-014-2185-6,TRUE,2014
10.1016/j.atmosenv.2014.11.001,TRUE,2015
10.3390/rs12244087,TRUE,
10.5194/acp-19-6969-2019,TRUE,2019
10.3390/rs61110483,TRUE,2014
10.1109/TGRS.2018.2810271,TRUE,
10.1109/TGRS.2018.2810271,TRUE,
10.1002/ecs2.2536,TRUE,2010
10.1002/ecs2.2536,TRUE,2010
10.1002/ecs2.2536,TRUE,2010
10.1002/ecs2.2536,TRUE,2010
10.1016/j.rse.2016.10.025,TRUE,2016
10.1016/j.rse.2016.10.025,TRUE,2016
10.1175/JHM-D-19-0172.1,TRUE,2020
10.3390/rs12061008,TRUE,
10.1080/10106049.2019.1633421,TRUE,2019
10.1080/10106049.2019.1633421,TRUE,2019
10.1080/10106049.2019.1633421,TRUE,2019
10.1007/s11284-007-0371-2,TRUE,2007
uc/item/5qs1x85p,TRUE,2016
uc/item/5qs1x85p,TRUE,2016
uc/item/5qs1x85p,TRUE,2016
uc/item/5qs1x85p,TRUE,2016
uc/item/5qs1x85p,TRUE,2016
uc/item/5qs1x85p,TRUE,2016
uc/item/5qs1x85p,TRUE,2016
uc/item/5qs1x85p,TRUE,2016
uc/item/5qs1x85p,TRUE,2016
uc/item/5qs1x85p,TRUE,2016
uc/item/5qs1x85p,TRUE,2016
uc/item/5qs1x85p,TRUE,2016
uc/item/5qs1x85p,TRUE,2016
10.1029/2009WR007733,TRUE,2009
10.3390/rs71215857,TRUE,2015
10.1002/2016JD025039,TRUE,2016
10.1175/JCLI-D-17-0713.1,TRUE,2018
10.5194/acp-19-9097-2019,TRUE,2019
10.1016/j.scitotenv.2019.07.086,TRUE,
10.1016/j.scitotenv.2019.07.086,TRUE,
10.1029/2018JD028815,TRUE,2018
10.1007/s12145-011-0083-6,TRUE,2011
10.1016/j.jhydrol.2015.04.021,TRUE,2015
10.1002/2015WR018414,TRUE,2016
10.5194/amt-12-6721-2019,TRUE,
10.5194/amt-12-6721-2019,TRUE,
10.5194/amt-12-6721-2019,TRUE,
10.3390/rs9121208,TRUE,2017
10.1109/Agro-Geoinformatics.2016.7577658,TRUE,2016
10.1038/s41598-019-55186-8,TRUE,2019
10.1038/s41598-019-55186-8,TRUE,2019
10.1038/s41598-019-55186-8,TRUE,2019
10.3390/rs12233921,TRUE,
10.3390/rs12233921,TRUE,
10.3390/rs12233921,TRUE,
10.1016/j.envsoft.2018.10.018,TRUE,
10.1016/s0034-4257(99)00054-1,TRUE,1999
10.1016/s0034-4257(99)00054-1,TRUE,1999
10.1016/s0034-4257(99)00054-1,TRUE,1999
